,text,annotations,language,created_at,month,day,source
1926,#韩国连续4名居家隔离患者死亡# 武汉那个肺炎超话有很多类似这样的，居家隔离死亡，家破人亡 ,,cn,3/2/20,3,2,weibo
1927,"肺炎超话#新冠肺炎##出入境传播# @凤凰名人馆 【深圳""倒灌""首例 伦敦回国客确诊新冠】深圳在1号通报首例境外输入新冠肺炎病例，患者在发病前，由伦敦出发途径香港回到深圳。目前这名患者已经被隔离收治，旅途中有关的密切接触者仍在追踪。（陈睿希、李庭深 深圳报道） 凤凰名人馆的微博视频 ...全文",,cn,3/2/20,3,2,weibo
1928,#法国两名市长确诊新冠肺炎# 儋州新闻超话 海南发布风险提示：不排除从国外输入疫情导致反复的可能每日流行病学风险提示（3月2日）我省已连续11日零确诊病例报告。但近期国外疫情蔓延，尤其是部分国家疫情上升速度较快。随着旅游业的复工、学校的复学，商务和外事往来，国外疫情输入风险加 ...全文,,cn,3/2/20,3,2,weibo
1929,新闻突发超话#全球新冠肺炎疫情速报# 【#美国华盛顿州新冠死亡已达6例# 全部来自同一所医疗中心】美国华盛顿州和金郡官员当地时间2日宣布，华盛顿州新增4例新冠肺炎死亡病例。目前，华盛顿州新冠肺炎死亡病例已达6例，6位患者均在常青健康医疗中心去世，其中5人是金郡居民。当地官员表示，目前，华 ...全文,,cn,昨天 13:50,3,3,weibo
1930,【日本累计确诊980例新冠肺炎病例】焦点跟进超话 截至当地时间3月3日上午10点半，日本共确诊980例新冠肺炎病例，其中包括在日本国内的感染者和中国游客等260人，“钻石公主”号邮轮的乘客和乘务人员706人，以及乘坐日本政府包机回到日本国内的14人。其中在日本本土感染新冠肺炎死亡的有6人，在“钻 ...全文,,cn,昨天 13:48,3,3,weibo
1931,全民爱心传递超话雪域系荆楚 千里传爱心  #全民爱心传递# 格桑花语，西藏特辑 下篇#全民爱心传递##武汉##爱心##湖北加油武汉挺住#肺炎超话#为生命呐喊# 武汉 影视大民星2016的微博视频 ,,cn,昨天 13:44,3,3,weibo
1932,新闻突发超话#全球新冠肺炎疫情速报# 【辽宁丹东：#对2月12日后境外入丹东人员核酸检测#】据@丹东发布 ，辽宁丹东市2日发布关于境外入丹人员疫情防控补充通告，要求对2月12日以后境外入丹东人员，全部开展新冠肺炎核酸检测；对2月28日以后境外入丹东人员，原则上统一组织到各属地政府定点宾馆集中 ...全文,,cn,昨天 13:38,3,3,weibo
1933,新闻突发超话#全球新冠肺炎疫情速报# 【#特朗普要求几个月内开发出新冠疫苗# NIH院长：都说了至少一年！】3月2日，特朗普同10家制药和生物技术公司高管举行简报会。会上特朗普敦促他们在“几个月”时间内开发出新冠肺炎疫苗，但美国国家卫生研究院院长托尼·福西多次反驳特朗普称疫苗研发至少需要一 ...全文,,cn,昨天 13:36,3,3,weibo
1934,肺炎超话 @中国环境新闻 在#新冠肺炎# 开始向全球蔓延时，我们迎来第七个#世界野生动植物日# 。这一天，我们本该赞颂野生动植物的美丽和#生物多样性# ，号召大家了解和保护野生动植物，但现在却让人感到莫名压抑。百亿万年的进化，地球始终能够泰然处之。人类究竟应该担当起什么样的角色，并 ...全文,,cn,昨天 13:29,3,3,weibo
1935,宽窄观察超话【 WHO最新报告：新冠肺炎患者80%症状轻】环球网：在2月28日将新冠肺炎全球风险级别提高为“非常高”之后，3月1日，世界卫生组织发布最新疫情报告。世卫组织在该报告中指出，大约80%患者症状较轻，重症患者死亡率超过50%。值得注意的是，目前，中国境外共58个国家有新冠肺炎确诊病例。 ...全文,,cn,昨天 07:59,3,3,weibo
1936,#潇洒古今# 头条文章：《给厅长治好新冠肺炎，给钟南山写信请战，这位武汉神医到底是谁？》潇洒如风火州人超话大众历史超话 给厅长治好新冠肺炎，给钟南山写信请战，这位武汉神医到底是谁？ ,,cn,昨天 13:22,3,3,weibo
1937,#韩国政府进入24小时全面戒备状态#我认为发出了一个强烈的信号：新冠肺炎已经成为全球性疫病。对中国而言，国内疫情刚刚控制住，现在除了复工复产，还要严防死守输入型感染。各出入境口岸该关的就得关，该严的必须严。此时此刻，任何轻敌或放松警惕都将导致巨大灾难。#抗击新型肺炎我们在行动# ...全文,,cn,昨天 13:20,3,3,weibo
1938,【预告】3月2日—6日，CCTV-4每日19:58，央视中文国际频道特别节目《中华医药 抗击疫情》，五集连播，敬请关注#中医##新冠肺炎##中医抗疫第一线#杨桢讲中药的故事超话#健康达人记##健康# ,,cn,3/1/20,3,1,weibo
1939,新型肺炎超话 空气到底是否传染新冠病毒？戴口罩能够防范病毒吗？这个视频给了我们一个科学的回答 普利赛鑫的微博视频 ,,cn,3/2/20,3,2,weibo
1940,"肺炎超话#新冠肺炎##武汉患者就医实情##抗疫好消息# @凤凰名人馆 【硚口武体方舱医院休舱 34人出院】34名康复的患者，1号下午从武汉市硚口武体方舱医院出院。硚口#武体方舱医院#成为武汉市首家“#休舱#”的#方舱医院#。另外，武汉四类的收治点出现了""床等人""的状态。来看本台特派记者罗羽鸣发回的 ...全文",,cn,3/2/20,3,2,weibo
1941,#韩国累计确诊新冠肺炎4212例#这是一种疫情爆发危机期的情况 ，非常考验执政者集团对非常时期临危不乱的处事策略方针与应变能力， 同时也要与有处理疫情经验的国家保持合作关系 争取国际上的人道主义援助弥补国内资源短缺，共同携手制定对策醉美大北京超话 北京·定福庄五建小区 ,,cn,3/2/20,3,2,weibo
1942,昨晚看了一下肺炎求助超话，各种惨，记得有个女人说老公白血病去武汉看病，租了个房子。封了太久，钱花光了，亲戚朋友也借遍了，现在借不到了，公公和孩子也在一起，说不知道该怎么办了。 ,,cn,3/2/20,3,2,weibo
1943,【一屋後生仔】自我隔離唔出街有咩做？香港疫情愈嚟愈嚴重，一班後生仔都話要自我隔離唔出街，但係留喺屋企又有咩做呢？Tiffany就話覺得自己留喺屋企，唔出街跑步做Gym好似廢青（但係每日都會喺屋企做Core Workout）；而GM就覺得唔出街之後同屋企人關係好咗，因為可以留喺屋企同家人玩Boardgames！ ...全文,,cn,3/1/20,3,1,weibo
1944,肺炎超话#新冠肺炎##抗击新型肺炎知识##聚会传播# @中国新闻网 【什么是聚集性疫情？如何预防#聚集性疫情#】#新型冠状病毒肺炎#在多国肆虐，不乏多起#聚集性病例#。疫情面前，聚餐聚会聚集都非常危险。应如何预防？赶快了解！ 中新视频的秒拍视频 北京·中国新闻大厦 ,,cn,3/2/20,3,2,weibo
1945,肺炎超话#新冠肺炎##意甲##C罗##意大利新型肺炎疫情# @梨视频 #尤文#【#尤文图斯U23队全体隔离#，上周曾与C罗合练】#C罗卷入新冠病毒恐慌# 截至当地时间2日，意大利新冠肺炎确诊病例达1694例，41人死亡，140人重症。尤文图斯俱乐部于1日宣布，尤文U23队全员隔离，因其曾与皮亚内塞俱乐部比赛，而该 ...全文,,cn,3/2/20,3,2,weibo
1946,#刘良还原新冠肺炎逝者解剖后的肺#五行气数超话你是马年鼠日出生的吗？子午冲带来的问题。从黄帝内经医学的角度来分析，这是心火郁的问题，（本例是丑月生人）这个福主生在腊月，受冻寒影响，腠理闭塞，容易引发的是子午相冲（君火正化对化叠加）所产生的火邪无法有效宣泄，郁成火毒。还有一个 ...全文,,cn,3/2/20,3,2,weibo
1947,肺炎超话#新冠肺炎##抗击新型肺炎歌曲##同心# @凤凰卫视 【凤凰人原创Rap新歌《同心》 致敬华侨华人支援祖国抗击疫情】这是一首由凤凰卫视驻法国巴黎记者金亮倾情原创制作的rap说唱，歌曲展现了全球华侨华人在支援祖国和同胞们在抗击新冠肺炎疫情上所作出的贡献和努力。当祖国和同胞们遇到困难的时 ...全文,,cn,3/2/20,3,2,weibo
1948,肺炎超话#新冠肺炎##抗击新型肺炎歌曲##这样的你我# @粤事情报站 【听！医生的歌：没有生而英勇，只有这样的你我】公益歌曲《这样的你我》由广州中山大学附属肿瘤医院发起，一线医务工作者原创，30名党团青年医务工作者接力演唱，唱响医者心声，致敬战“疫”英雄！广州交通电台的微博视频   ...全文,,cn,3/2/20,3,2,weibo
1949,去你x什么武汉肺炎，真是够了如果起源在美国干爹那，记得改口美国肺炎祖国反黑站超话#阿中哥哥反黑站# 阿中哥哥反黑站的微博视频 ,,cn,3/1/20,3,1,weibo
1950,【二者都不是】放过第三军医大学，放过中医#中医##新冠肺炎##中医抗疫第一线#杨桢讲中药的故事超话『并非神医有多神，而是笨蛋有多笨——兼“三问”神医李跃华！』并非神医有多神，而是笨蛋有多笨——兼“三问”神医李跃华！ ,,cn,3/2/20,3,2,weibo
1951,#中国境外累计确诊新冠肺炎7169例# 儋州新闻超话 3月1日至7日期间，海南航空将继续恢复近2000个航班记者从海南航空获悉，为保障返岗复工人员出行需求，为各地复工复产的企事业单位提供快捷的航班运输服务，该公司将在2月底恢复450余班的基础上，于3月1日至7日期间继续恢复近2000个航班。据悉 ...全文,,cn,3/2/20,3,2,weibo
1952,#中国境外累计确诊新冠肺炎7169例# 儋州新闻超话 儋州市住建局：“点对点”包车 保障农民工返岗复工       儋州新闻中心消息   2月29日，市住建局对包点的重点项目、企业主动对接、精准服务，急企业之所急，深入项目一线，真帮实助，助力企业顺利复工复产。        当天，108名农民工在海口 ...全文,,cn,3/2/20,3,2,weibo
1953,肺炎超话#新冠肺炎##美国新型肺炎疫情##彭斯# @王蒙雨piano 【美国副总统在接受CNN采访时再次强调 民众不要出去抢😷口罩】CNN头牌主持人jake说口罩医务人员用就行。两人第一次达成一致一口同声说 平时没必要带口罩#美国新冠肺炎确诊增至74例# 网页链接   ...全文,,cn,3/2/20,3,2,weibo
1954,【巴育对泰国新冠肺炎首例死亡患者表示哀悼】泰国头条新闻超话#泰国时政头条#   #紫荆快讯# 据泰国总理府常务发言人透露，巴育总理向治疗新冠肺炎首例死亡患者的医生和家人送去鼓励和哀悼，以及请求保护死者家属隐私。现在最重要的是各相关部门工作人员要尽力工作，为群众树立信心。并且请求民众 ...全文,,cn,3/2/20,3,2,weibo
1955,昨天看到件事想起武汉肺炎求助超话里面有些求助人把电话写出来求助结果被爱心爆棚人士频繁骚扰。。。微博上人个顶个的会说暖心话。。。有些缺爱的在这样的氛围里尝到了滋味。。。她还会有下一次的。。。拦都拦不住的。。。这世上究竟谁能救的了谁。。。 ,,cn,3/2/20,3,2,weibo
1956,肺炎超话#新冠肺炎##武汉抗疫大会战##新冠疫情拐点# @凤凰名人馆 【武汉防疫保卫战进入决战决胜新阶段】武汉抗击疫情已经持续数月，目前态势已有好转，有关武汉抗疫的最新情况，本台连线正在当地的特派记者蒋晓峰。 凤凰名人馆的微博视频 ,,cn,昨天 12:19,3,3,weibo
1957,肺炎超话#新冠肺炎##护士日记# @新浪河北 【ICU护士实拍！记录新冠肺炎危重患者救治过程：#9名医护为插满管患者翻身#】广东东莞市人民医院ICU护士韩淑芬，用视频记录疫情期间在重症病房的工作。她记录了救治新冠肺炎危重症患者的过程：9名身穿严密防护服的医护为患者进行俯卧位通气治疗，有人抱头 ...全文,,cn,昨天 12:15,3,3,weibo
1958,新闻突发超话#全球新冠肺炎疫情速报# 【文在寅宣布对新冠病毒“作战”，#韩国政府进入24小时全面戒备状态#】据韩联社报道，韩国总统文在寅周二（3日）表示，随着大邱和附近的庆尚北道新冠病毒危机达到顶峰，韩国宣布对新冠病毒“作战”，政府所有机构进入24小时全面戒备状态。 韩联社报道，文在 ...全文,,cn,昨天 12:11,3,3,weibo
1959,肺炎超话#新冠肺炎##美国新型肺炎疫情# @凤凰名人馆 【美国邮轮乘客因新冠肺炎被歧视】由于新冠疫情，在海上漂流14天的威士特丹号邮轮乘客终于重获自由，一名乘客检测出#新冠病毒#呈阳性，但一周后恢复健康。一位美国乘客2号与凤凰记者通过视像分享了自己的经历，包括她返回美国之后所遭到的歧视。 ...全文,,cn,昨天 12:09,3,3,weibo
1960,工作细胞第9集竟然给我看哭了体内的世界俨然就像外部的世界啊       疫情期间，看看医学科普类的东西真挺不错的工作细胞超话#新冠肺炎##花式宅家攻略# ,,cn,昨天 12:08,3,3,weibo
1961,肺炎超话#新冠肺炎##抗疫护士##抗疫医生##当医生成为患者家属# @凤凰卫视 【医护人员：我的伤痛谁能懂？】防护服隔离的了病毒，却防护不了心。医护人员长时间处在救援一线，情绪受到很大摧残，加之很多人受到同伴去世的冲击，很容易罹患PTSD（创伤后应激障碍）。中南大学湘雅二院自从开通疫情心理 ...全文,,cn,昨天 12:03,3,3,weibo
